dt_sintoma,co_municipio,municipio,ocorrencias
1975-12-28,5002704,Campo Grande,1
1976-01-04,5002704,Campo Grande,0
1976-01-11,5002704,Campo Grande,0
1976-01-18,5002704,Campo Grande,0
1976-01-25,5002704,Campo Grande,0
1976-02-01,5002704,Campo Grande,0
1976-02-08,5002704,Campo Grande,0
1976-02-15,5002704,Campo Grande,0
1976-02-22,5002704,Campo Grande,0
1976-02-29,5002704,Campo Grande,0
1976-03-07,5002704,Campo Grande,0
1976-03-14,5002704,Campo Grande,0
1976-03-21,5002704,Campo Grande,0
1976-03-28,5002704,Campo Grande,0
1976-04-04,5002704,Campo Grande,1
1976-04-11,5002704,Campo Grande,0
1976-04-18,5002704,Campo Grande,0
1976-04-25,5002704,Campo Grande,0
1976-05-02,5002704,Campo Grande,0
1976-05-09,5002704,Campo Grande,0
1976-05-16,5002704,Campo Grande,0
1976-05-23,5002704,Campo Grande,0
1976-05-30,5002704,Campo Grande,0
1976-06-06,5002704,Campo Grande,0
1976-06-13,5002704,Campo Grande,0
1976-06-20,5002704,Campo Grande,1
1976-06-27,5002704,Campo Grande,0
1976-07-04,5002704,Campo Grande,0
1976-07-11,5002704,Campo Grande,0
1976-07-18,5002704,Campo Grande,0
1976-07-25,5002704,Campo Grande,0
1976-08-01,5002704,Campo Grande,0
1976-08-08,5002704,Campo Grande,0
1976-08-15,5002704,Campo Grande,0
1976-08-22,5002704,Campo Grande,0
1976-08-29,5002704,Campo Grande,0
1976-09-05,5002704,Campo Grande,0
1976-09-12,5002704,Campo Grande,0
1976-09-19,5002704,Campo Grande,0
1976-09-26,5002704,Campo Grande,1
1976-10-03,5002704,Campo Grande,0
1976-10-10,5002704,Campo Grande,0
1976-10-17,5002704,Campo Grande,0
1976-10-24,5002704,Campo Grande,0
1976-10-31,5002704,Campo Grande,0
1976-11-07,5002704,Campo Grande,1
1976-11-14,5002704,Campo Grande,1
1976-11-21,5002704,Campo Grande,0
1976-11-28,5002704,Campo Grande,0
1976-12-05,5002704,Campo Grande,0
1976-12-12,5002704,Campo Grande,1
1976-12-19,5002704,Campo Grande,0
1976-12-26,5002704,Campo Grande,0
1977-01-02,5002704,Campo Grande,1
1977-01-09,5002704,Campo Grande,1
1977-01-16,5002704,Campo Grande,0
1977-01-23,5002704,Campo Grande,1
1977-01-30,5002704,Campo Grande,1
1977-02-06,5002704,Campo Grande,0
1977-02-13,5002704,Campo Grande,0
1977-02-20,5002704,Campo Grande,0
1977-02-27,5002704,Campo Grande,0
1977-03-06,5002704,Campo Grande,0
1977-03-13,5002704,Campo Grande,0
1977-03-20,5002704,Campo Grande,0
1977-03-27,5002704,Campo Grande,1
1977-04-03,5002704,Campo Grande,0
1977-04-10,5002704,Campo Grande,1
1977-04-17,5002704,Campo Grande,0
1977-04-24,5002704,Campo Grande,0
1977-05-01,5002704,Campo Grande,0
1977-05-08,5002704,Campo Grande,0
1977-05-15,5002704,Campo Grande,0
1977-05-22,5002704,Campo Grande,1
1977-05-29,5002704,Campo Grande,0
1977-06-05,5002704,Campo Grande,0
1977-06-12,5002704,Campo Grande,1
1977-06-19,5002704,Campo Grande,0
1977-06-26,5002704,Campo Grande,0
1977-07-03,5002704,Campo Grande,1
1977-07-10,5002704,Campo Grande,0
1977-07-17,5002704,Campo Grande,0
1977-07-24,5002704,Campo Grande,0
1977-07-31,5002704,Campo Grande,0
1977-08-07,5002704,Campo Grande,1
1977-08-14,5002704,Campo Grande,0
1977-08-21,5002704,Campo Grande,0
1977-08-28,5002704,Campo Grande,0
1977-09-04,5002704,Campo Grande,0
1977-09-11,5002704,Campo Grande,0
1977-09-18,5002704,Campo Grande,0
1977-09-25,5002704,Campo Grande,0
1977-10-02,5002704,Campo Grande,0
1977-10-09,5002704,Campo Grande,0
1977-10-16,5002704,Campo Grande,0
1977-10-23,5002704,Campo Grande,0
1977-10-30,5002704,Campo Grande,0
1977-11-06,5002704,Campo Grande,0
1977-11-13,5002704,Campo Grande,0
1977-11-20,5002704,Campo Grande,0
1977-11-27,5002704,Campo Grande,0
1977-12-04,5002704,Campo Grande,1
1977-12-11,5002704,Campo Grande,0
1977-12-18,5002704,Campo Grande,0
1977-12-25,5002704,Campo Grande,3
1978-01-01,5002704,Campo Grande,0
1978-01-08,5002704,Campo Grande,0
1978-01-15,5002704,Campo Grande,0
1978-01-22,5002704,Campo Grande,0
1978-01-29,5002704,Campo Grande,0
1978-02-05,5002704,Campo Grande,1
1978-02-12,5002704,Campo Grande,0
1978-02-19,5002704,Campo Grande,0
1978-02-26,5002704,Campo Grande,0
1978-03-05,5002704,Campo Grande,0
1978-03-12,5002704,Campo Grande,0
1978-03-19,5002704,Campo Grande,0
1978-03-26,5002704,Campo Grande,0
1978-04-02,5002704,Campo Grande,0
1978-04-09,5002704,Campo Grande,0
1978-04-16,5002704,Campo Grande,0
1978-04-23,5002704,Campo Grande,0
1978-04-30,5002704,Campo Grande,1
1978-05-07,5002704,Campo Grande,1
1978-05-14,5002704,Campo Grande,0
1978-05-21,5002704,Campo Grande,0
1978-05-28,5002704,Campo Grande,1
1978-06-04,5002704,Campo Grande,0
1978-06-11,5002704,Campo Grande,0
1978-06-18,5002704,Campo Grande,0
1978-06-25,5002704,Campo Grande,0
1978-07-02,5002704,Campo Grande,0
1978-07-09,5002704,Campo Grande,0
1978-07-16,5002704,Campo Grande,1
1978-07-23,5002704,Campo Grande,1
1978-07-30,5002704,Campo Grande,0
1978-08-06,5002704,Campo Grande,0
1978-08-13,5002704,Campo Grande,0
1978-08-20,5002704,Campo Grande,0
1978-08-27,5002704,Campo Grande,0
1978-09-03,5002704,Campo Grande,0
1978-09-10,5002704,Campo Grande,0
1978-09-17,5002704,Campo Grande,1
1978-09-24,5002704,Campo Grande,0
1978-10-01,5002704,Campo Grande,0
1978-10-08,5002704,Campo Grande,0
1978-10-15,5002704,Campo Grande,0
1978-10-22,5002704,Campo Grande,0
1978-10-29,5002704,Campo Grande,1
1978-11-05,5002704,Campo Grande,0
1978-11-12,5002704,Campo Grande,2
1978-11-19,5002704,Campo Grande,0
1978-11-26,5002704,Campo Grande,0
1978-12-03,5002704,Campo Grande,1
1978-12-10,5002704,Campo Grande,0
1978-12-17,5002704,Campo Grande,0
1978-12-24,5002704,Campo Grande,0
1978-12-31,5002704,Campo Grande,0
1979-01-07,5002704,Campo Grande,0
1979-01-14,5002704,Campo Grande,1
1979-01-21,5002704,Campo Grande,0
1979-01-28,5002704,Campo Grande,0
1979-02-04,5002704,Campo Grande,0
1979-02-11,5002704,Campo Grande,0
1979-02-18,5002704,Campo Grande,0
1979-02-25,5002704,Campo Grande,0
1979-03-04,5002704,Campo Grande,0
1979-03-11,5002704,Campo Grande,0
1979-03-18,5002704,Campo Grande,0
1979-03-25,5002704,Campo Grande,0
1979-04-01,5002704,Campo Grande,0
1979-04-08,5002704,Campo Grande,0
1979-04-15,5002704,Campo Grande,1
1979-04-22,5002704,Campo Grande,1
1979-04-29,5002704,Campo Grande,0
1979-05-06,5002704,Campo Grande,0
1979-05-13,5002704,Campo Grande,0
1979-05-20,5002704,Campo Grande,0
1979-05-27,5002704,Campo Grande,1
1979-06-03,5002704,Campo Grande,1
1979-06-10,5002704,Campo Grande,0
1979-06-17,5002704,Campo Grande,1
1979-06-24,5002704,Campo Grande,0
1979-07-01,5002704,Campo Grande,0
1979-07-08,5002704,Campo Grande,1
1979-07-15,5002704,Campo Grande,0
1979-07-22,5002704,Campo Grande,0
1979-07-29,5002704,Campo Grande,0
1979-08-05,5002704,Campo Grande,0
1979-08-12,5002704,Campo Grande,0
1979-08-19,5002704,Campo Grande,1
1979-08-26,5002704,Campo Grande,1
1979-09-02,5002704,Campo Grande,1
1979-09-09,5002704,Campo Grande,1
1979-09-16,5002704,Campo Grande,0
1979-09-23,5002704,Campo Grande,0
1979-09-30,5002704,Campo Grande,0
1979-10-07,5002704,Campo Grande,0
1979-10-14,5002704,Campo Grande,0
1979-10-21,5002704,Campo Grande,0
1979-10-28,5002704,Campo Grande,0
1979-11-04,5002704,Campo Grande,0
1979-11-11,5002704,Campo Grande,0
1979-11-18,5002704,Campo Grande,1
1979-11-25,5002704,Campo Grande,0
1979-12-02,5002704,Campo Grande,0
1979-12-09,5002704,Campo Grande,1
1979-12-16,5002704,Campo Grande,0
1979-12-23,5002704,Campo Grande,0
1979-12-30,5002704,Campo Grande,3
1980-01-06,5002704,Campo Grande,0
1980-01-13,5002704,Campo Grande,1
1980-01-20,5002704,Campo Grande,0
1980-01-27,5002704,Campo Grande,1
1980-02-03,5002704,Campo Grande,1
1980-02-10,5002704,Campo Grande,0
1980-02-17,5002704,Campo Grande,0
1980-02-24,5002704,Campo Grande,0
1980-03-02,5002704,Campo Grande,0
1980-03-09,5002704,Campo Grande,0
1980-03-16,5002704,Campo Grande,3
1980-03-23,5002704,Campo Grande,0
1980-03-30,5002704,Campo Grande,0
1980-04-06,5002704,Campo Grande,0
1980-04-13,5002704,Campo Grande,0
1980-04-20,5002704,Campo Grande,0
1980-04-27,5002704,Campo Grande,0
1980-05-04,5002704,Campo Grande,0
1980-05-11,5002704,Campo Grande,1
1980-05-18,5002704,Campo Grande,0
1980-05-25,5002704,Campo Grande,1
1980-06-01,5002704,Campo Grande,0
1980-06-08,5002704,Campo Grande,1
1980-06-15,5002704,Campo Grande,1
1980-06-22,5002704,Campo Grande,0
1980-06-29,5002704,Campo Grande,0
1980-07-06,5002704,Campo Grande,0
1980-07-13,5002704,Campo Grande,0
1980-07-20,5002704,Campo Grande,1
1980-07-27,5002704,Campo Grande,1
1980-08-03,5002704,Campo Grande,0
1980-08-10,5002704,Campo Grande,0
1980-08-17,5002704,Campo Grande,0
1980-08-24,5002704,Campo Grande,0
1980-08-31,5002704,Campo Grande,0
1980-09-07,5002704,Campo Grande,0
1980-09-14,5002704,Campo Grande,0
1980-09-21,5002704,Campo Grande,0
1980-09-28,5002704,Campo Grande,1
1980-10-05,5002704,Campo Grande,0
1980-10-12,5002704,Campo Grande,1
1980-10-19,5002704,Campo Grande,0
1980-10-26,5002704,Campo Grande,0
1980-11-02,5002704,Campo Grande,0
1980-11-09,5002704,Campo Grande,2
1980-11-16,5002704,Campo Grande,1
1980-11-23,5002704,Campo Grande,0
1980-11-30,5002704,Campo Grande,0
1980-12-07,5002704,Campo Grande,0
1980-12-14,5002704,Campo Grande,1
1980-12-21,5002704,Campo Grande,1
1980-12-28,5002704,Campo Grande,0
1981-01-04,5002704,Campo Grande,1
1981-01-11,5002704,Campo Grande,1
1981-01-18,5002704,Campo Grande,0
1981-01-25,5002704,Campo Grande,1
1981-02-01,5002704,Campo Grande,0
1981-02-08,5002704,Campo Grande,0
1981-02-15,5002704,Campo Grande,0
1981-02-22,5002704,Campo Grande,0
1981-03-01,5002704,Campo Grande,0
1981-03-08,5002704,Campo Grande,0
1981-03-15,5002704,Campo Grande,0
1981-03-22,5002704,Campo Grande,0
1981-03-29,5002704,Campo Grande,2
1981-04-05,5002704,Campo Grande,0
1981-04-12,5002704,Campo Grande,2
1981-04-19,5002704,Campo Grande,0
1981-04-26,5002704,Campo Grande,1
1981-05-03,5002704,Campo Grande,0
1981-05-10,5002704,Campo Grande,1
1981-05-17,5002704,Campo Grande,0
1981-05-24,5002704,Campo Grande,0
1981-05-31,5002704,Campo Grande,0
1981-06-07,5002704,Campo Grande,0
1981-06-14,5002704,Campo Grande,1
1981-06-21,5002704,Campo Grande,0
1981-06-28,5002704,Campo Grande,0
1981-07-05,5002704,Campo Grande,0
1981-07-12,5002704,Campo Grande,0
1981-07-19,5002704,Campo Grande,0
1981-07-26,5002704,Campo Grande,0
1981-08-02,5002704,Campo Grande,2
1981-08-09,5002704,Campo Grande,0
1981-08-16,5002704,Campo Grande,0
1981-08-23,5002704,Campo Grande,0
1981-08-30,5002704,Campo Grande,0
1981-09-06,5002704,Campo Grande,0
1981-09-13,5002704,Campo Grande,0
1981-09-20,5002704,Campo Grande,0
1981-09-27,5002704,Campo Grande,0
1981-10-04,5002704,Campo Grande,0
1981-10-11,5002704,Campo Grande,0
1981-10-18,5002704,Campo Grande,1
1981-10-25,5002704,Campo Grande,0
1981-11-01,5002704,Campo Grande,0
1981-11-08,5002704,Campo Grande,1
1981-11-15,5002704,Campo Grande,0
1981-11-22,5002704,Campo Grande,0
1981-11-29,5002704,Campo Grande,1
1981-12-06,5002704,Campo Grande,0
1981-12-13,5002704,Campo Grande,1
1981-12-20,5002704,Campo Grande,0
1981-12-27,5002704,Campo Grande,1
1982-01-03,5002704,Campo Grande,0
1982-01-10,5002704,Campo Grande,0
1982-01-17,5002704,Campo Grande,1
1982-01-24,5002704,Campo Grande,0
1982-01-31,5002704,Campo Grande,0
1982-02-07,5002704,Campo Grande,0
1982-02-14,5002704,Campo Grande,0
1982-02-21,5002704,Campo Grande,0
1982-02-28,5002704,Campo Grande,0
1982-03-07,5002704,Campo Grande,0
1982-03-14,5002704,Campo Grande,0
1982-03-21,5002704,Campo Grande,0
1982-03-28,5002704,Campo Grande,1
1982-04-04,5002704,Campo Grande,0
1982-04-11,5002704,Campo Grande,0
1982-04-18,5002704,Campo Grande,0
1982-04-25,5002704,Campo Grande,0
1982-05-02,5002704,Campo Grande,0
1982-05-09,5002704,Campo Grande,2
1982-05-16,5002704,Campo Grande,0
1982-05-23,5002704,Campo Grande,0
1982-05-30,5002704,Campo Grande,0
1982-06-06,5002704,Campo Grande,2
1982-06-13,5002704,Campo Grande,0
1982-06-20,5002704,Campo Grande,0
1982-06-27,5002704,Campo Grande,1
1982-07-04,5002704,Campo Grande,0
1982-07-11,5002704,Campo Grande,1
1982-07-18,5002704,Campo Grande,0
1982-07-25,5002704,Campo Grande,0
1982-08-01,5002704,Campo Grande,0
1982-08-08,5002704,Campo Grande,0
1982-08-15,5002704,Campo Grande,0
1982-08-22,5002704,Campo Grande,0
1982-08-29,5002704,Campo Grande,0
1982-09-05,5002704,Campo Grande,0
1982-09-12,5002704,Campo Grande,1
1982-09-19,5002704,Campo Grande,0
1982-09-26,5002704,Campo Grande,0
1982-10-03,5002704,Campo Grande,0
1982-10-10,5002704,Campo Grande,1
1982-10-17,5002704,Campo Grande,0
1982-10-24,5002704,Campo Grande,0
1982-10-31,5002704,Campo Grande,0
1982-11-07,5002704,Campo Grande,0
1982-11-14,5002704,Campo Grande,0
1982-11-21,5002704,Campo Grande,1
1982-11-28,5002704,Campo Grande,0
1982-12-05,5002704,Campo Grande,0
1982-12-12,5002704,Campo Grande,0
1982-12-19,5002704,Campo Grande,0
1982-12-26,5002704,Campo Grande,0
1983-01-02,5002704,Campo Grande,1
1983-01-09,5002704,Campo Grande,0
1983-01-16,5002704,Campo Grande,0
1983-01-23,5002704,Campo Grande,1
1983-01-30,5002704,Campo Grande,0
1983-02-06,5002704,Campo Grande,0
1983-02-13,5002704,Campo Grande,0
1983-02-20,5002704,Campo Grande,0
1983-02-27,5002704,Campo Grande,0
1983-03-06,5002704,Campo Grande,1
1983-03-13,5002704,Campo Grande,0
1983-03-20,5002704,Campo Grande,0
1983-03-27,5002704,Campo Grande,0
1983-04-03,5002704,Campo Grande,0
1983-04-10,5002704,Campo Grande,0
1983-04-17,5002704,Campo Grande,1
1983-04-24,5002704,Campo Grande,0
1983-05-01,5002704,Campo Grande,0
1983-05-08,5002704,Campo Grande,0
1983-05-15,5002704,Campo Grande,0
1983-05-22,5002704,Campo Grande,0
1983-05-29,5002704,Campo Grande,0
1983-06-05,5002704,Campo Grande,0
1983-06-12,5002704,Campo Grande,1
1983-06-19,5002704,Campo Grande,1
1983-06-26,5002704,Campo Grande,0
1983-07-03,5002704,Campo Grande,0
1983-07-10,5002704,Campo Grande,0
1983-07-17,5002704,Campo Grande,0
1983-07-24,5002704,Campo Grande,0
1983-07-31,5002704,Campo Grande,0
1983-08-07,5002704,Campo Grande,0
1983-08-14,5002704,Campo Grande,1
1983-08-21,5002704,Campo Grande,1
1983-08-28,5002704,Campo Grande,0
1983-09-04,5002704,Campo Grande,0
1983-09-11,5002704,Campo Grande,0
1983-09-18,5002704,Campo Grande,0
1983-09-25,5002704,Campo Grande,0
1983-10-02,5002704,Campo Grande,0
1983-10-09,5002704,Campo Grande,1
1983-10-16,5002704,Campo Grande,0
1983-10-23,5002704,Campo Grande,1
1983-10-30,5002704,Campo Grande,0
1983-11-06,5002704,Campo Grande,0
1983-11-13,5002704,Campo Grande,0
1983-11-20,5002704,Campo Grande,0
1983-11-27,5002704,Campo Grande,0
1983-12-04,5002704,Campo Grande,1
1983-12-11,5002704,Campo Grande,1
1983-12-18,5002704,Campo Grande,0
1983-12-25,5002704,Campo Grande,1
1984-01-01,5002704,Campo Grande,1
1984-01-08,5002704,Campo Grande,0
1984-01-15,5002704,Campo Grande,0
1984-01-22,5002704,Campo Grande,0
1984-01-29,5002704,Campo Grande,0
1984-02-05,5002704,Campo Grande,0
1984-02-12,5002704,Campo Grande,0
1984-02-19,5002704,Campo Grande,1
1984-02-26,5002704,Campo Grande,0
1984-03-04,5002704,Campo Grande,0
1984-03-11,5002704,Campo Grande,1
1984-03-18,5002704,Campo Grande,0
1984-03-25,5002704,Campo Grande,0
1984-04-01,5002704,Campo Grande,3
1984-04-08,5002704,Campo Grande,0
1984-04-15,5002704,Campo Grande,1
1984-04-22,5002704,Campo Grande,0
1984-04-29,5002704,Campo Grande,0
1984-05-06,5002704,Campo Grande,1
1984-05-13,5002704,Campo Grande,0
1984-05-20,5002704,Campo Grande,0
1984-05-27,5002704,Campo Grande,0
1984-06-03,5002704,Campo Grande,0
1984-06-10,5002704,Campo Grande,0
1984-06-17,5002704,Campo Grande,0
1984-06-24,5002704,Campo Grande,0
1984-07-01,5002704,Campo Grande,1
1984-07-08,5002704,Campo Grande,0
1984-07-15,5002704,Campo Grande,0
1984-07-22,5002704,Campo Grande,0
1984-07-29,5002704,Campo Grande,1
1984-08-05,5002704,Campo Grande,0
1984-08-12,5002704,Campo Grande,1
1984-08-19,5002704,Campo Grande,0
1984-08-26,5002704,Campo Grande,0
1984-09-02,5002704,Campo Grande,1
1984-09-09,5002704,Campo Grande,0
1984-09-16,5002704,Campo Grande,1
1984-09-23,5002704,Campo Grande,0
1984-09-30,5002704,Campo Grande,0
1984-10-07,5002704,Campo Grande,0
1984-10-14,5002704,Campo Grande,0
1984-10-21,5002704,Campo Grande,0
1984-10-28,5002704,Campo Grande,0
1984-11-04,5002704,Campo Grande,1
1984-11-11,5002704,Campo Grande,0
1984-11-18,5002704,Campo Grande,0
1984-11-25,5002704,Campo Grande,0
1984-12-02,5002704,Campo Grande,1
1984-12-09,5002704,Campo Grande,1
1984-12-16,5002704,Campo Grande,0
1984-12-23,5002704,Campo Grande,0
1984-12-30,5002704,Campo Grande,1
1985-01-06,5002704,Campo Grande,1
1985-01-13,5002704,Campo Grande,1
1985-01-20,5002704,Campo Grande,0
1985-01-27,5002704,Campo Grande,0
1985-02-03,5002704,Campo Grande,0
1985-02-10,5002704,Campo Grande,0
1985-02-17,5002704,Campo Grande,1
1985-02-24,5002704,Campo Grande,2
1985-03-03,5002704,Campo Grande,0
1985-03-10,5002704,Campo Grande,1
1985-03-17,5002704,Campo Grande,0
1985-03-24,5002704,Campo Grande,0
1985-03-31,5002704,Campo Grande,1
1985-04-07,5002704,Campo Grande,0
1985-04-14,5002704,Campo Grande,0
1985-04-21,5002704,Campo Grande,0
1985-04-28,5002704,Campo Grande,2
1985-05-05,5002704,Campo Grande,0
1985-05-12,5002704,Campo Grande,1
1985-05-19,5002704,Campo Grande,0
1985-05-26,5002704,Campo Grande,0
1985-06-02,5002704,Campo Grande,0
1985-06-09,5002704,Campo Grande,0
1985-06-16,5002704,Campo Grande,0
1985-06-23,5002704,Campo Grande,0
1985-06-30,5002704,Campo Grande,0
1985-07-07,5002704,Campo Grande,0
1985-07-14,5002704,Campo Grande,1
1985-07-21,5002704,Campo Grande,0
1985-07-28,5002704,Campo Grande,1
1985-08-04,5002704,Campo Grande,1
1985-08-11,5002704,Campo Grande,0
1985-08-18,5002704,Campo Grande,0
1985-08-25,5002704,Campo Grande,0
1985-09-01,5002704,Campo Grande,1
1985-09-08,5002704,Campo Grande,1
1985-09-15,5002704,Campo Grande,0
1985-09-22,5002704,Campo Grande,0
1985-09-29,5002704,Campo Grande,0
1985-10-06,5002704,Campo Grande,0
1985-10-13,5002704,Campo Grande,0
1985-10-20,5002704,Campo Grande,0
1985-10-27,5002704,Campo Grande,0
1985-11-03,5002704,Campo Grande,0
1985-11-10,5002704,Campo Grande,0
1985-11-17,5002704,Campo Grande,0
1985-11-24,5002704,Campo Grande,0
1985-12-01,5002704,Campo Grande,0
1985-12-08,5002704,Campo Grande,2
1985-12-15,5002704,Campo Grande,0
1985-12-22,5002704,Campo Grande,0
1985-12-29,5002704,Campo Grande,0
1986-01-05,5002704,Campo Grande,0
1986-01-12,5002704,Campo Grande,1
1986-01-19,5002704,Campo Grande,0
1986-01-26,5002704,Campo Grande,1
1986-02-02,5002704,Campo Grande,0
1986-02-09,5002704,Campo Grande,1
1986-02-16,5002704,Campo Grande,0
1986-02-23,5002704,Campo Grande,0
1986-03-02,5002704,Campo Grande,0
1986-03-09,5002704,Campo Grande,0
1986-03-16,5002704,Campo Grande,0
1986-03-23,5002704,Campo Grande,2
1986-03-30,5002704,Campo Grande,0
1986-04-06,5002704,Campo Grande,0
1986-04-13,5002704,Campo Grande,0
1986-04-20,5002704,Campo Grande,0
1986-04-27,5002704,Campo Grande,0
1986-05-04,5002704,Campo Grande,0
1986-05-11,5002704,Campo Grande,0
1986-05-18,5002704,Campo Grande,0
1986-05-25,5002704,Campo Grande,1
1986-06-01,5002704,Campo Grande,0
1986-06-08,5002704,Campo Grande,0
1986-06-15,5002704,Campo Grande,0
1986-06-22,5002704,Campo Grande,1
1986-06-29,5002704,Campo Grande,0
1986-07-06,5002704,Campo Grande,0
1986-07-13,5002704,Campo Grande,0
1986-07-20,5002704,Campo Grande,1
1986-07-27,5002704,Campo Grande,0
1986-08-03,5002704,Campo Grande,1
1986-08-10,5002704,Campo Grande,0
1986-08-17,5002704,Campo Grande,0
1986-08-24,5002704,Campo Grande,0
1986-08-31,5002704,Campo Grande,1
1986-09-07,5002704,Campo Grande,0
1986-09-14,5002704,Campo Grande,0
1986-09-21,5002704,Campo Grande,0
1986-09-28,5002704,Campo Grande,1
1986-10-05,5002704,Campo Grande,0
1986-10-12,5002704,Campo Grande,0
1986-10-19,5002704,Campo Grande,0
1986-10-26,5002704,Campo Grande,0
1986-11-02,5002704,Campo Grande,0
1986-11-09,5002704,Campo Grande,0
1986-11-16,5002704,Campo Grande,0
1986-11-23,5002704,Campo Grande,1
1986-11-30,5002704,Campo Grande,0
1986-12-07,5002704,Campo Grande,0
1986-12-14,5002704,Campo Grande,0
1986-12-21,5002704,Campo Grande,0
1986-12-28,5002704,Campo Grande,0
1987-01-04,5002704,Campo Grande,0
1987-01-11,5002704,Campo Grande,0
1987-01-18,5002704,Campo Grande,0
1987-01-25,5002704,Campo Grande,1
1987-02-01,5002704,Campo Grande,0
1987-02-08,5002704,Campo Grande,0
1987-02-15,5002704,Campo Grande,0
1987-02-22,5002704,Campo Grande,0
1987-03-01,5002704,Campo Grande,0
1987-03-08,5002704,Campo Grande,0
1987-03-15,5002704,Campo Grande,0
1987-03-22,5002704,Campo Grande,0
1987-03-29,5002704,Campo Grande,0
1987-04-05,5002704,Campo Grande,0
1987-04-12,5002704,Campo Grande,0
1987-04-19,5002704,Campo Grande,1
1987-04-26,5002704,Campo Grande,0
1987-05-03,5002704,Campo Grande,1
1987-05-10,5002704,Campo Grande,0
1987-05-17,5002704,Campo Grande,0
1987-05-24,5002704,Campo Grande,2
1987-05-31,5002704,Campo Grande,1
1987-06-07,5002704,Campo Grande,0
1987-06-14,5002704,Campo Grande,1
1987-06-21,5002704,Campo Grande,0
1987-06-28,5002704,Campo Grande,0
1987-07-05,5002704,Campo Grande,0
1987-07-12,5002704,Campo Grande,0
1987-07-19,5002704,Campo Grande,0
1987-07-26,5002704,Campo Grande,0
1987-08-02,5002704,Campo Grande,1
1987-08-09,5002704,Campo Grande,0
1987-08-16,5002704,Campo Grande,1
1987-08-23,5002704,Campo Grande,0
1987-08-30,5002704,Campo Grande,1
1987-09-06,5002704,Campo Grande,0
1987-09-13,5002704,Campo Grande,0
1987-09-20,5002704,Campo Grande,0
1987-09-27,5002704,Campo Grande,0
1987-10-04,5002704,Campo Grande,1
1987-10-11,5002704,Campo Grande,0
1987-10-18,5002704,Campo Grande,0
1987-10-25,5002704,Campo Grande,0
1987-11-01,5002704,Campo Grande,0
1987-11-08,5002704,Campo Grande,0
1987-11-15,5002704,Campo Grande,0
1987-11-22,5002704,Campo Grande,0
1987-11-29,5002704,Campo Grande,0
1987-12-06,5002704,Campo Grande,0
1987-12-13,5002704,Campo Grande,1
1987-12-20,5002704,Campo Grande,1
1987-12-27,5002704,Campo Grande,0
1988-01-03,5002704,Campo Grande,0
1988-01-10,5002704,Campo Grande,1
1988-01-17,5002704,Campo Grande,0
1988-01-24,5002704,Campo Grande,0
1988-01-31,5002704,Campo Grande,0
1988-02-07,5002704,Campo Grande,1
1988-02-14,5002704,Campo Grande,0
1988-02-21,5002704,Campo Grande,0
1988-02-28,5002704,Campo Grande,0
1988-03-06,5002704,Campo Grande,0
1988-03-13,5002704,Campo Grande,2
1988-03-20,5002704,Campo Grande,0
1988-03-27,5002704,Campo Grande,0
1988-04-03,5002704,Campo Grande,0
1988-04-10,5002704,Campo Grande,0
1988-04-17,5002704,Campo Grande,1
1988-04-24,5002704,Campo Grande,0
1988-05-01,5002704,Campo Grande,0
1988-05-08,5002704,Campo Grande,0
1988-05-15,5002704,Campo Grande,0
1988-05-22,5002704,Campo Grande,1
1988-05-29,5002704,Campo Grande,0
1988-06-05,5002704,Campo Grande,0
1988-06-12,5002704,Campo Grande,0
1988-06-19,5002704,Campo Grande,0
1988-06-26,5002704,Campo Grande,0
1988-07-03,5002704,Campo Grande,1
1988-07-10,5002704,Campo Grande,0
1988-07-17,5002704,Campo Grande,0
1988-07-24,5002704,Campo Grande,0
1988-07-31,5002704,Campo Grande,0
1988-08-07,5002704,Campo Grande,1
1988-08-14,5002704,Campo Grande,2
1988-08-21,5002704,Campo Grande,1
1988-08-28,5002704,Campo Grande,0
1988-09-04,5002704,Campo Grande,0
1988-09-11,5002704,Campo Grande,0
1988-09-18,5002704,Campo Grande,1
1988-09-25,5002704,Campo Grande,0
1988-10-02,5002704,Campo Grande,0
1988-10-09,5002704,Campo Grande,1
1988-10-16,5002704,Campo Grande,0
1988-10-23,5002704,Campo Grande,0
1988-10-30,5002704,Campo Grande,0
1988-11-06,5002704,Campo Grande,1
1988-11-13,5002704,Campo Grande,0
1988-11-20,5002704,Campo Grande,0
1988-11-27,5002704,Campo Grande,1
1988-12-04,5002704,Campo Grande,0
1988-12-11,5002704,Campo Grande,1
1988-12-18,5002704,Campo Grande,1
1988-12-25,5002704,Campo Grande,0
1989-01-01,5002704,Campo Grande,0
1989-01-08,5002704,Campo Grande,0
1989-01-15,5002704,Campo Grande,1
1989-01-22,5002704,Campo Grande,0
1989-01-29,5002704,Campo Grande,0
1989-02-05,5002704,Campo Grande,0
1989-02-12,5002704,Campo Grande,1
1989-02-19,5002704,Campo Grande,0
1989-02-26,5002704,Campo Grande,0
1989-03-05,5002704,Campo Grande,0
1989-03-12,5002704,Campo Grande,0
1989-03-19,5002704,Campo Grande,0
1989-03-26,5002704,Campo Grande,1
1989-04-02,5002704,Campo Grande,0
1989-04-09,5002704,Campo Grande,1
1989-04-16,5002704,Campo Grande,0
1989-04-23,5002704,Campo Grande,0
1989-04-30,5002704,Campo Grande,0
1989-05-07,5002704,Campo Grande,2
